loosing_hero_id_1,loosing_hero_id_2,loosing_hero_id_3,loosing_hero_id_4,loosing_hero_id_5,winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
49,50,55,85,99,6,52,86,92,98
9,39,59,80,102,10,74,81,83,87
16,25,30,72,81,5,7,18,74,80
9,27,63,96,106,30,32,64,78,98
8,56,82,87,97,13,18,75,102,107
5,9,15,46,89,11,50,51,79,106
9,40,47,89,106,5,15,29,43,96
43,54,65,88,111,8,84,91,97,98
46,64,72,98,101,47,68,75,84,96
3,52,60,84,106,22,30,51,67,100
18,74,75,97,100,1,7,11,38,66
7,29,39,68,77,11,30,63,71,112
15,30,74,78,84,29,43,45,54,64
7,16,18,47,112,22,39,60,75,97
1,7,22,26,100,4,25,55,89,90
25,49,60,96,110,7,11,26,51,72
7,39,47,79,80,21,26,51,72,87
15,63,80,86,92,14,44,53,58,102
7,15,69,93,101,47,64,75,84,100
9,53,74,75,79,26,42,59,63,88
10,51,52,74,79,34,53,72,89,92
4,20,43,47,101,7,9,15,55,79
2,21,36,60,104,13,16,30,35,94
6,23,28,91,94,65,67,77,87,110
8,23,55,75,79,17,40,48,84,111
22,64,70,71,104,5,11,18,41,110
31,78,82,87,99,8,13,26,40,66
6,7,11,13,92,12,39,71,101,110
8,11,20,97,101,7,26,31,78,109
11,30,61,71,86,2,21,39,50,92
1,21,31,69,87,3,42,58,70,75
1,25,38,79,97,51,54,78,86,91
18,34,41,87,103,17,20,29,50,67
9,16,34,53,66,55,68,69,79,93
6,15,27,94,103,20,26,28,63,74
7,35,43,90,106,9,27,49,65,77
65,76,81,86,107,13,18,20,27,39
10,25,30,38,68,29,52,75,93,112
19,29,49,75,91,7,15,52,100,105
8,19,29,84,91,6,37,46,65,107
33,42,43,68,69,15,27,31,49,53
25,53,71,91,106,17,41,68,72,86
69,74,78,86,96,5,13,25,67,114
7,12,26,35,38,16,37,78,86,95
6,11,20,65,86,7,29,39,50,95
20,22,42,71,98,12,30,41,46,86
23,68,86,93,106,63,76,98,101,102
25,57,59,99,101,20,56,71,95,97
2,7,13,48,79,14,23,72,97,100
53,72,73,92,97,5,47,49,85,98
21,44,52,86,96,18,47,84,87,97
7,11,21,68,72,19,20,39,46,86
13,20,42,44,69,30,47,70,78,100
8,30,47,53,69,21,28,68,80,107
8,27,53,74,75,9,42,56,62,101
1,2,34,55,112,4,25,57,59,104
13,23,63,68,88,2,26,54,74,86
21,50,72,99,112,8,20,28,46,100
39,44,65,100,112,11,15,19,31,50
15,16,77,87,102,5,8,17,23,88
26,54,55,65,69,3,25,51,77,110
30,47,57,73,97,28,39,72,85,100
3,9,49,69,92,20,42,50,74,88
7,42,43,53,102,9,12,16,17,82
18,25,30,41,111,26,33,38,43,94
56,92,96,99,100,7,15,17,50,62
13,41,52,85,99,7,15,48,74,101
1,27,29,39,71,17,55,87,107,109
29,50,67,74,103,20,93,97,98,101
25,56,71,85,86,4,7,11,26,55
15,45,64,65,87,13,54,75,96,101
28,46,61,68,86,11,26,50,69,72
8,9,26,67,88,4,20,34,39,51
29,73,75,96,110,30,35,40,41,49
5,28,46,55,99,16,57,70,74,75
30,34,42,69,78,10,29,31,53,75
1,3,39,69,84,11,51,82,85,101
47,48,87,88,92,9,10,40,65,74
20,57,71,72,86,3,13,16,69,109
29,46,48,84,102,1,28,34,79,103
20,29,33,73,76,60,70,74,80,87
12,20,29,50,72,16,32,49,54,87
11,26,90,96,109,17,33,54,62,114
3,6,47,65,91,13,53,67,87,107
21,27,33,49,72,34,47,85,87,93
41,42,101,103,106,10,20,22,53,84
8,26,86,97,106,29,37,63,74,84
25,26,51,52,54,59,74,87,88,91
53,63,68,74,81,2,5,29,47,50
16,31,41,43,84,35,37,47,96,103
5,36,47,101,104,15,22,45,84,96
2,19,26,91,96,20,39,51,68,95
46,51,63,65,79,7,21,47,80,86
1,17,51,88,91,5,21,26,63,76
12,15,28,31,78,13,23,29,44,68
9,14,26,79,98,40,43,47,73,88
27,69,91,99,101,15,16,55,78,79
43,55,65,87,93,13,40,67,68,96
3,17,48,51,58,9,13,40,53,88
15,19,68,93,112,31,42,73,87,110
65,75,81,86,92,20,43,78,93,101
26,41,74,94,110,28,30,54,73,101
6,37,46,47,75,25,71,92,106,112
38,54,98,107,112,23,36,41,50,76
5,27,43,49,53,11,33,40,48,55
14,50,59,65,76,8,17,75,84,88
5,48,49,71,103,9,47,51,73,86
1,29,47,52,84,9,15,42,68,89
31,44,47,53,83,4,41,65,68,101
3,9,31,46,65,19,33,74,88,91
10,17,23,27,88,8,28,31,51,74
15,30,49,64,69,40,43,53,85,86
20,33,46,61,78,11,51,66,99,101
42,47,75,101,102,7,11,22,51,52
9,34,69,75,84,8,22,27,65,67
43,47,65,68,86,31,63,79,96,103
11,27,50,72,83,5,34,48,51,73
7,32,35,37,47,8,14,20,22,53
5,40,41,74,89,2,16,50,53,77
9,27,41,43,87,63,68,76,86,106
13,37,42,73,83,5,11,43,87,103
5,19,51,78,91,13,27,48,88,98
10,13,40,62,92,47,51,66,80,86
4,15,36,40,89,17,47,79,85,106
30,41,46,75,103,7,29,72,101,106
15,29,30,47,85,16,25,37,41,101
38,43,57,71,72,7,15,50,51,74
2,50,54,68,94,10,17,38,84,90
12,25,38,39,86,7,45,60,72,102
13,40,63,85,86,7,44,49,51,64
3,29,47,57,72,7,38,56,81,87
11,29,73,86,100,7,21,50,51,72
18,27,76,84,96,32,35,55,70,87
8,55,64,82,83,16,50,72,89,103
5,9,44,57,104,7,26,39,51,106
17,22,35,66,101,20,62,92,93,106
40,49,65,68,72,9,27,38,53,58
7,34,63,86,103,13,31,67,96,101
28,31,33,42,74,5,21,57,69,104
7,21,61,93,112,50,56,89,91,100
7,20,55,67,76,1,3,13,53,107
5,7,39,41,49,72,86,94,97,101
34,81,87,91,99,27,46,59,68,98
3,15,54,55,66,5,7,51,63,95
29,72,77,92,107,7,10,20,23,25
22,25,39,72,85,12,30,75,100,112
1,5,28,34,84,8,63,74,90,104
20,38,39,77,101,11,22,26,51,94
7,12,22,26,110,16,35,60,67,101
7,30,39,51,106,14,50,66,73,104
26,39,47,75,96,25,55,84,93,112
10,13,20,23,26,7,11,25,35,51
9,20,50,56,106,5,48,65,74,87
4,37,51,57,97,9,40,69,88,93
7,30,47,77,99,6,20,65,74,92
15,16,26,29,77,42,46,68,94,97
21,32,42,44,101,1,7,22,50,55
15,26,30,79,99,5,23,33,42,96
9,64,81,94,103,18,27,33,34,51
19,45,51,83,91,30,34,47,54,92
7,17,49,53,68,9,50,67,86,88
42,74,86,96,101,30,64,78,93,98
20,53,65,74,107,21,30,38,41,62
20,21,69,78,88,2,17,29,77,101
8,16,40,64,69,26,51,68,93,95
8,43,45,60,65,71,74,93,107,111
39,40,60,67,85,16,26,44,47,110
5,18,37,97,106,46,47,50,85,96
8,39,54,86,101,20,55,77,92,106
5,25,26,65,77,2,8,20,38,86
9,26,37,63,76,15,35,65,88,111
5,21,64,93,100,2,25,50,72,86
21,26,46,71,73,12,30,50,51,52
15,29,43,84,86,20,22,41,103,106
20,27,43,49,77,64,74,81,87,99
9,20,69,77,92,2,42,50,55,86
9,20,54,76,89,15,55,73,86,87
7,50,72,73,74,3,8,47,75,88
9,23,41,74,79,14,21,30,73,102
8,26,28,92,106,16,37,49,57,93
16,48,78,83,96,17,29,40,69,86
15,30,64,65,77,31,41,68,74,96
37,44,55,76,103,46,48,57,84,88
39,42,61,68,86,11,50,55,71,106
25,27,29,72,101,17,20,26,39,99
2,68,74,77,86,19,43,55,83,87
36,48,87,89,95,5,19,29,94,98
2,9,17,47,84,11,21,26,30,95
29,50,75,78,109,30,39,83,95,110
26,71,75,81,85,50,54,78,104,107
50,77,86,93,96,6,20,30,35,78
13,18,50,80,106,8,33,53,74,110
13,27,62,63,88,9,20,28,68,74
18,44,50,55,86,28,35,65,106,112
69,73,87,102,106,26,43,65,77,86
8,34,51,87,88,20,29,46,83,110
31,68,93,96,106,26,43,77,84,99
9,46,63,88,112,11,13,42,51,68
13,73,84,87,97,11,39,71,98,112
7,17,26,82,85,6,11,33,39,86
8,26,28,31,46,15,50,71,73,99
9,16,64,73,96,17,27,48,87,98
9,13,42,63,101,21,30,47,84,99
18,26,29,74,87,55,71,91,93,106
3,16,46,93,96,17,50,54,74,87
12,41,42,66,97,56,62,69,85,99
12,13,69,79,103,3,9,51,66,74
15,50,51,59,92,4,52,86,100,112
10,38,46,50,85,20,55,74,93,112
47,48,86,89,99,5,9,20,39,59
19,55,58,78,86,18,50,88,91,95
2,48,71,76,79,5,9,28,55,63
7,54,60,68,97,3,13,72,80,90
3,26,28,39,42,8,20,25,50,53
7,11,15,26,90,30,33,51,52,99
41,50,65,68,97,6,9,13,20,92
3,42,43,93,99,30,47,67,85,96
11,79,88,92,93,20,28,46,50,65
21,32,83,89,91,5,8,39,49,57
18,30,38,49,58,29,32,77,87,98
9,42,43,56,79,7,15,41,45,101
48,56,73,76,79,19,50,74,88,91
25,39,85,87,89,7,27,46,48,51
43,50,72,87,97,4,11,26,100,112
8,21,27,36,99,12,23,40,43,64
18,29,34,57,110,26,44,55,60,73
16,19,31,42,88,11,18,75,97,114
10,43,55,76,99,21,39,52,68,87
11,42,68,69,86,9,21,41,75,101
23,28,46,63,92,5,25,65,81,107
47,50,63,65,87,3,9,23,46,83
26,27,41,42,44,29,31,61,95,102
27,48,68,69,93,15,42,43,83,101
5,8,15,97,102,39,73,79,92,98
20,44,76,84,96,31,35,47,93,101
5,40,74,82,96,3,8,39,50,51
1,53,66,97,102,11,51,73,89,92
19,26,53,70,91,10,20,22,29,66
20,46,50,77,88,27,47,51,68,74
20,44,84,96,97,18,29,64,91,101
17,51,54,73,86,5,9,53,93,99
38,54,73,75,87,9,16,49,50,91
40,48,60,92,98,5,56,63,74,103
30,46,48,50,99,51,71,74,87,93
17,28,64,86,93,7,31,46,47,99
26,53,67,88,101,5,8,18,22,41
3,14,16,65,77,15,48,86,92,98
64,76,84,85,96,15,22,71,78,103
16,26,54,58,74,14,17,28,101,107
13,20,69,103,109,7,21,22,44,101
20,34,41,78,101,9,47,48,65,79
26,43,49,71,76,5,23,63,70,84
20,22,38,67,107,1,71,74,102,111
35,48,84,86,88,55,79,106,107,109
2,26,31,41,95,5,7,11,40,69
34,50,64,69,79,9,43,68,86,96
30,43,83,94,110,42,68,76,101,103
13,16,21,58,76,66,72,73,86,98
41,43,51,57,68,6,20,78,92,95
22,83,86,95,110,4,25,34,53,71
20,42,63,75,85,47,72,78,79,83
4,34,91,106,108,11,63,71,93,112
32,52,55,79,86,1,21,53,90,97
11,27,76,83,99,31,50,74,91,106
9,38,49,80,86,5,56,69,73,103
2,21,26,57,106,20,29,30,35,39
27,47,74,88,98,9,19,46,75,84
28,72,74,85,87,62,65,66,70,80
15,31,62,74,90,39,68,78,88,101
16,50,75,85,99,15,27,31,48,106
71,93,104,106,112,3,37,38,75,109
13,18,68,72,84,17,20,47,89,90
17,26,54,65,88,3,39,70,91,98
39,48,65,84,91,41,60,63,68,79
31,41,55,74,83,9,29,50,88,93
19,22,31,84,96,21,26,57,95,104
16,22,68,77,78,6,13,42,47,101
4,22,40,65,69,58,74,77,86,96
20,41,65,68,93,7,10,39,78,87
23,29,50,74,93,4,7,47,96,101
2,13,50,58,82,60,62,72,86,92
48,50,65,68,74,26,67,86,88,106
33,42,68,69,106,2,56,64,75,78
27,47,53,84,99,5,31,67,71,104
11,20,53,68,99,7,39,50,55,72
40,49,63,69,92,7,11,13,50,74
20,30,76,80,109,1,60,68,71,74
1,17,30,40,51,7,29,46,94,101
27,30,41,47,77,29,42,82,99,101
14,21,27,63,73,3,48,74,83,106
9,68,74,77,89,27,34,87,88,99
7,25,30,32,67,9,64,69,74,106
3,13,45,54,69,9,41,47,64,101
7,10,11,25,60,2,22,51,87,95
12,21,64,78,90,28,62,79,86,97
5,8,94,97,107,6,20,46,66,96
1,68,73,96,101,43,65,77,84,86
16,18,43,50,90,7,20,22,88,94
14,30,39,71,72,35,81,91,100,112
6,20,49,50,96,13,28,87,98,110
18,50,91,94,97,21,29,72,87,100
9,28,32,54,68,2,15,64,106,107
7,21,29,84,106,30,45,49,53,66
41,50,52,76,87,23,54,74,86,96
2,26,42,91,97,16,39,41,72,101
46,56,69,84,101,30,47,67,75,99
5,46,60,95,97,20,23,41,47,74
8,46,86,91,104,50,70,76,106,108
26,62,63,70,98,13,42,84,99,102
17,23,50,55,69,54,63,75,83,86
26,55,67,86,88,12,21,53,60,90
16,41,47,59,112,21,26,39,62,70
64,65,78,83,93,16,17,75,87,88
11,26,54,88,107,7,30,74,87,93
48,49,62,87,100,17,25,67,71,112
30,51,67,74,110,39,54,69,106,112
1,43,57,64,103,45,86,92,97,99
20,45,69,92,103,9,15,46,73,86
4,47,51,64,100,3,18,39,69,107
29,47,48,71,87,37,70,97,106,114
8,17,27,41,50,20,44,47,68,96
6,41,76,87,88,7,23,44,75,93
2,7,19,55,91,20,45,47,98,100
11,55,64,75,89,1,9,18,65,86
65,68,89,105,111,47,70,88,109,112
15,54,68,96,101,20,23,29,30,47
17,53,54,75,88,37,41,55,64,79
3,29,53,72,83,15,33,77,87,98
3,53,54,75,88,12,62,66,86,97
11,42,45,94,101,17,22,26,41,65
10,26,69,101,102,8,20,87,97,99
13,65,67,87,91,28,34,71,75,93
21,42,55,64,77,28,47,79,90,93
20,39,53,62,77,18,38,43,98,100
17,18,29,58,91,63,65,73,103,111
28,32,54,74,111,9,14,18,86,98
20,35,39,41,42,64,71,75,95,102
5,7,43,53,54,9,40,51,76,87
21,28,68,81,92,3,19,31,39,69
26,54,65,87,97,27,48,68,84,99
20,39,71,106,111,53,64,65,87,89
7,12,31,40,69,36,63,65,68,86
30,33,47,65,72,2,7,12,20,74
10,28,32,76,111,18,23,51,68,91
16,21,27,82,93,25,42,50,64,85
15,21,26,50,104,7,22,42,75,99
15,53,68,79,81,6,64,66,76,98
44,57,64,76,114,33,35,37,77,107
5,39,43,70,89,16,60,74,86,103
7,25,41,60,91,11,15,37,51,62
6,10,26,35,92,17,25,41,75,95
40,61,86,109,112,36,58,78,84,95
21,87,89,102,114,28,50,67,75,88
7,43,50,77,85,15,26,38,56,62
3,72,76,83,98,13,40,53,67,92
27,49,53,77,86,16,39,48,51,90
20,49,57,81,87,31,46,67,78,111
6,17,32,60,111,35,38,46,50,75
27,28,63,74,99,40,45,66,80,96
4,23,29,41,87,20,47,57,67,69
72,84,100,106,111,11,22,28,50,60
27,72,76,84,107,7,8,47,86,87
4,12,21,86,97,6,50,52,58,85
10,31,39,51,87,11,13,50,61,100
55,67,70,83,87,2,13,28,54,86
5,51,61,104,113,1,16,17,23,112
3,23,39,56,86,13,53,54,79,91
10,11,26,46,101,7,8,17,86,97
42,51,75,77,79,9,19,30,41,68
16,29,56,74,101,50,65,75,84,97
7,27,43,47,51,9,23,29,34,79
16,43,64,74,75,29,31,47,68,78
9,45,49,51,92,5,13,54,98,102
21,55,71,72,75,20,38,39,77,107
7,50,52,85,93,30,39,46,68,72
2,35,37,54,107,8,20,23,43,55
1,28,46,85,112,4,7,21,50,60
18,77,83,91,95,13,52,53,84,92
12,26,30,39,97,19,88,90,91,94
3,33,39,55,89,54,80,86,87,93
31,32,39,68,88,34,48,50,53,83
5,15,27,46,51,9,20,54,63,93
9,21,80,86,88,28,35,50,65,82
23,55,67,68,73,9,14,16,43,88
9,20,63,98,103,28,54,74,84,110
20,43,67,101,104,13,35,64,103,106
9,15,27,65,99,30,41,43,63,91
29,45,51,75,77,23,40,66,74,98
17,47,54,57,98,13,27,31,67,78
22,26,29,30,42,20,35,56,81,91
31,35,54,78,107,65,77,80,84,87
20,38,47,49,102,2,3,39,50,62
7,20,31,54,65,3,43,78,84,94
18,74,87,100,112,7,41,45,56,64
62,69,72,73,112,2,30,42,43,68
16,33,39,89,96,13,14,47,57,86
3,42,63,96,101,27,34,45,78,106
7,14,18,22,75,29,30,58,72,74
2,21,87,95,102,19,33,69,75,91
6,7,27,29,76,9,47,53,99,101
16,46,53,81,91,5,72,92,93,103
1,17,29,84,90,7,42,51,68,106
2,17,50,91,106,19,25,57,81,92
23,39,68,72,96,7,8,22,64,99
25,26,51,59,75,2,72,100,106,112
19,26,32,78,94,13,44,84,86,88
13,18,55,87,101,8,16,39,57,97
20,38,43,48,71,13,28,72,78,111
34,74,79,82,88,9,54,68,96,106
13,31,40,54,99,3,9,49,69,73
2,5,20,23,43,9,51,79,88,89
4,7,46,61,87,6,17,26,64,73
8,27,39,97,100,11,37,60,70,104
25,50,99,100,112,7,26,46,59,71
16,39,50,60,77,2,8,30,46,100
20,22,29,36,103,9,41,64,74,79
39,40,59,71,112,7,28,31,63,74
25,35,41,71,83,2,11,22,26,55
5,45,51,62,94,23,48,53,80,103
4,41,51,83,101,26,43,45,64,96
20,39,69,86,96,8,26,29,68,89
2,43,68,79,98,16,47,50,77,96
2,22,41,68,86,27,29,47,84,106
8,19,69,86,97,18,32,37,57,106
16,31,39,47,51,5,17,48,53,86
47,54,73,86,98,5,9,17,88,89
8,28,43,68,84,19,30,55,76,99
14,38,64,73,79,49,69,80,89,90
44,47,86,95,99,2,68,71,72,74
15,26,41,84,98,16,35,46,51,57
7,50,70,86,109,23,76,79,95,96
6,30,53,65,84,46,47,60,64,87
7,47,86,89,99,9,49,74,79,92
22,27,30,47,94,8,21,28,31,87
20,66,87,104,106,5,34,62,67,108
1,7,21,55,87,12,20,39,76,107
26,70,74,102,114,5,67,71,76,110
7,51,75,94,97,8,11,33,38,86
8,16,32,50,74,59,65,73,103,111
10,13,64,69,85,16,27,47,74,78
7,15,75,87,106,9,27,29,77,101
8,20,66,71,74,9,30,43,80,111
20,22,28,104,111,46,50,65,67,107
8,25,29,30,40,21,70,84,86,100
26,33,45,53,63,5,52,93,94,101
23,88,90,95,98,18,62,65,70,87
20,26,43,64,106,17,29,68,77,86
20,23,25,77,100,37,72,76,85,87
29,40,64,77,83,13,17,50,86,93
47,63,68,86,96,3,9,27,55,106
9,16,49,65,93,13,48,55,79,83
47,50,64,76,99,53,81,84,86,104
8,27,29,43,84,39,41,75,101,103
7,21,42,68,100,20,50,65,97,109
9,41,60,68,110,7,42,51,74,86
3,9,43,98,102,13,20,25,54,69
16,51,54,68,76,7,8,46,75,97
10,26,28,84,95,57,63,93,94,107
5,6,9,33,83,19,21,23,30,68
13,52,54,62,79,1,3,8,90,97
4,65,76,86,100,31,71,78,106,113
13,62,64,72,89,7,9,53,86,92
9,54,65,68,103,84,85,93,94,98
1,31,39,100,105,7,17,71,72,87
21,31,55,62,72,18,88,91,106,112
19,47,74,86,100,8,39,69,99,112
22,23,34,59,103,14,33,41,50,53
10,13,69,88,92,5,43,48,93,101
18,37,39,84,98,2,9,57,70,86
3,12,51,52,97,23,25,54,75,83
5,33,44,77,103,40,53,60,67,92
9,49,54,65,92,8,12,18,30,34
8,26,38,74,85,49,60,72,99,111
15,29,42,64,72,31,43,67,84,85
50,79,88,93,106,3,9,28,75,96
15,26,29,44,54,35,37,50,51,106
17,29,44,68,86,20,26,35,39,51
46,51,73,84,111,54,82,88,90,98
13,72,79,80,92,2,3,8,39,55
2,47,88,109,111,15,16,50,87,106
30,51,78,99,101,26,38,52,72,91
43,54,69,79,107,3,19,34,64,88
18,55,74,107,112,8,30,54,65,103
17,20,29,86,93,8,26,30,51,74
7,22,30,95,98,25,48,50,51,62
22,55,69,71,112,26,28,39,47,68
27,43,99,101,109,11,20,29,69,93
8,25,48,86,97,1,46,49,79,90
5,8,46,55,87,27,30,34,95,97
10,42,46,50,55,9,26,40,68,88
9,47,55,86,87,11,20,50,77,88
5,17,31,73,98,9,48,51,74,79
1,43,55,86,89,13,48,74,92,102
28,42,50,56,87,8,30,84,86,98
54,71,84,106,111,9,28,87,93,104
20,68,85,89,98,9,34,79,92,96
10,26,29,41,84,1,7,51,77,101
26,40,65,73,100,29,49,54,68,107
8,10,20,41,103,9,23,43,48,111
14,41,68,74,81,6,20,47,64,65
5,55,76,81,95,20,25,28,63,108
10,29,30,31,96,16,36,82,99,101
6,40,65,86,96,35,42,43,53,92
3,7,48,51,106,13,47,49,68,88
2,31,41,84,104,20,46,50,54,99
22,26,36,67,75,10,32,69,74,87
51,64,67,78,101,31,34,65,69,86
7,8,46,65,68,9,27,57,60,114
7,11,26,71,93,25,33,51,72,79
1,74,91,98,100,7,17,44,47,112
15,16,21,39,87,1,2,7,22,26
9,56,71,75,88,3,46,69,86,114
1,50,59,85,100,3,21,73,84,93
13,23,27,69,87,7,65,72,79,106
3,9,16,17,51,13,28,50,65,68
3,19,40,53,72,20,29,30,46,107
39,51,69,89,90,13,54,62,71,92
5,81,82,91,98,49,54,58,92,103
5,53,54,73,93,17,31,62,63,102
28,57,74,87,99,27,40,42,68,93
2,26,29,46,54,11,28,50,83,97
26,38,39,60,93,23,30,63,68,74
9,11,68,86,96,3,21,54,69,74
7,9,53,78,101,15,25,39,42,67
15,16,29,95,101,22,41,68,84,106
26,51,60,62,63,17,72,89,92,98
5,8,16,47,50,2,17,20,44,96
26,83,94,99,106,7,20,29,46,77
7,15,40,51,76,20,28,39,48,98
13,20,30,55,63,49,65,72,87,88
16,18,21,40,55,37,47,48,86,88
1,60,79,83,88,38,53,54,86,90
13,16,77,79,96,18,31,91,97,98
45,53,92,107,109,18,31,36,71,104
40,49,50,53,54,43,68,72,73,96
17,20,22,77,110,7,8,26,75,94
15,30,39,50,71,7,26,47,74,75
18,50,57,60,92,7,40,43,56,64
7,13,35,96,101,3,9,15,51,106
5,10,29,103,106,38,77,78,98,101
12,26,53,93,100,41,69,74,87,91
7,31,78,89,98,2,11,20,50,87
1,2,22,55,87,8,26,34,98,103
12,25,50,51,101,62,67,85,106,112
21,63,65,86,102,9,29,42,47,75
31,47,63,87,97,6,50,70,75,80
3,48,51,74,87,11,40,54,55,86
16,17,18,26,55,28,36,53,74,112
26,65,95,104,114,5,46,51,98,107
13,29,69,76,87,30,36,38,81,91
73,79,88,93,98,27,33,63,72,97
9,64,79,88,93,13,31,54,91,98
50,54,65,76,112,20,25,63,104,107
13,68,70,71,87,20,29,43,58,77
2,21,47,57,90,8,51,75,84,86
20,34,51,69,101,9,15,74,79,96
8,25,78,80,86,15,58,65,72,88
27,36,39,107,114,40,49,51,53,64
50,51,76,81,102,3,19,71,85,91
20,28,48,49,57,41,46,87,93,103
7,11,61,72,86,39,51,56,68,89
1,47,64,98,101,29,34,50,59,84
5,8,13,92,99,3,9,15,74,88
7,10,27,78,103,58,69,74,87,99
21,31,41,74,110,20,22,26,29,67
9,87,100,106,109,69,74,85,93,102
27,31,41,47,79,6,69,78,92,101
17,40,51,73,75,6,34,65,83,86
1,26,34,41,84,16,63,74,79,89
7,11,20,29,44,5,39,56,60,69
43,44,84,87,88,28,36,54,55,82
26,47,52,63,85,39,54,55,87,92
7,20,35,51,93,2,71,82,86,87
1,7,64,74,99,11,20,44,100,112
6,21,50,61,92,17,71,97,101,106
34,67,86,88,98,5,11,53,56,73
6,26,29,76,85,50,57,84,94,107
7,13,40,54,62,11,15,53,89,92
2,8,23,34,112,22,42,50,70,75
27,63,65,78,86,15,16,29,69,79
34,56,87,96,102,6,16,50,84,106
6,43,82,86,95,4,16,60,63,68
9,27,43,45,77,23,69,84,92,93
16,17,52,81,97,3,39,41,55,86
67,72,87,93,102,10,51,61,84,97
30,38,61,89,93,5,13,33,53,82
9,27,51,80,85,3,14,17,57,70
6,39,50,66,74,7,30,47,48,49
9,25,27,46,72,17,28,52,65,79
26,40,75,81,98,9,30,43,44,69
18,29,52,78,101,27,63,83,95,96
2,13,26,30,93,21,27,46,67,84
9,31,41,50,76,34,42,47,68,96
47,53,76,86,92,9,55,64,74,106
22,44,74,97,105,26,47,62,73,96
13,26,47,83,106,3,9,58,82,93
16,64,75,81,106,13,18,31,51,76
21,57,85,94,112,73,74,75,87,100
21,30,41,103,110,20,75,84,95,96
35,50,83,93,99,15,33,41,47,68
9,27,53,88,95,18,45,68,107,108
9,20,65,74,106,18,22,26,53,58
21,25,36,53,100,3,19,39,55,71
74,75,96,99,112,25,31,48,60,87
7,30,47,68,72,20,22,50,56,99
42,43,68,96,100,13,16,69,75,86
30,63,76,84,96,11,65,70,86,107
5,7,11,26,93,17,55,72,83,86
20,31,39,53,77,7,41,65,101,106
43,44,55,102,107,18,20,47,58,60
6,7,9,35,51,11,20,39,75,85
3,19,31,60,72,8,15,50,69,92
8,16,30,94,96,20,53,78,101,104
16,39,44,71,86,7,25,50,59,72
12,25,26,46,100,17,72,87,88,110
40,51,60,68,94,11,31,55,77,83
36,49,53,83,87,15,40,68,81,93
17,46,71,75,112,72,84,100,105,106
17,19,21,64,112,11,25,39,55,100
39,52,55,79,93,11,17,50,51,88
5,16,74,88,95,7,28,37,39,54
11,29,72,84,112,3,15,28,50,93
30,48,49,53,83,9,16,55,77,79
68,91,96,104,106,5,7,15,41,62
9,42,47,68,69,41,71,82,86,101
7,17,30,46,110,11,52,55,86,101
14,68,82,92,96,46,50,54,79,98
1,46,58,86,105,30,55,60,72,74
7,21,29,42,68,17,40,51,77,86
3,14,22,29,67,16,41,47,57,76
3,6,9,28,74,16,17,26,31,72
20,50,88,89,106,7,17,54,64,65
7,18,74,87,102,8,21,30,41,66
20,25,39,68,93,8,26,52,80,110
20,30,36,46,95,22,40,81,96,101
26,49,55,62,106,51,54,86,98,107
40,71,79,85,100,8,80,84,92,97
9,16,31,65,98,40,59,104,107,111
5,8,17,40,51,9,16,31,41,68
13,30,87,96,104,11,16,28,56,64
13,15,79,83,99,8,27,29,30,43
31,54,78,96,101,9,27,33,43,99
69,81,89,91,98,9,16,65,73,79
30,42,49,64,72,15,20,67,69,85
12,38,39,88,90,49,51,66,80,86
15,87,88,95,102,39,51,55,70,110
8,20,28,43,50,30,38,39,93,110
14,35,50,99,109,8,37,61,86,98
15,34,41,42,87,16,27,53,78,82
21,40,63,76,103,47,56,60,92,102
10,16,57,87,98,14,20,63,76,104
30,39,58,67,69,18,38,43,50,107
18,37,50,98,100,33,36,55,74,101
22,58,76,87,100,20,25,41,48,101
20,21,46,63,102,8,29,43,107,111
9,49,58,86,93,31,48,51,74,92
38,50,78,87,109,7,10,30,32,98
13,30,40,65,69,43,63,68,74,86
15,16,43,53,101,11,45,64,83,89
13,54,62,86,89,17,55,63,71,102
16,47,69,75,93,35,84,95,99,101
27,47,56,63,68,25,67,69,75,82
20,39,63,75,101,5,8,46,85,110
70,71,82,91,96,2,8,19,99,100
49,50,52,69,100,16,17,30,93,99
64,78,84,93,96,20,53,77,82,101
9,27,46,48,65,16,20,74,93,96
26,68,69,89,95,42,51,75,82,87
34,66,73,86,103,55,58,63,74,92
33,48,69,92,99,3,5,23,70,98
15,68,93,96,101,17,29,44,87,91
28,46,71,106,112,38,48,50,55,62
12,47,88,90,98,11,40,51,69,86
20,30,36,41,99,7,26,29,35,95
58,69,72,86,98,5,21,48,73,76
6,7,11,26,55,25,44,85,86,110
6,8,51,85,110,42,50,68,74,99
15,54,74,84,101,29,35,37,67,86
7,12,23,40,94,27,49,75,88,106
13,50,51,93,100,7,11,26,71,99
47,50,63,85,98,40,48,74,86,88
16,49,54,79,103,18,37,73,84,104
8,9,26,28,101,16,54,74,84,111
2,11,26,87,94,35,54,67,70,112
30,43,50,65,80,10,52,86,88,103
9,14,50,51,62,1,22,32,91,101
10,20,42,49,96,8,26,34,97,105
7,11,27,29,43,10,16,28,51,101
20,39,42,71,75,40,51,72,73,112
9,40,42,53,54,14,27,51,72,88
51,64,70,76,88,43,63,66,73,74
9,54,75,78,86,39,42,83,96,102
5,9,21,56,69,48,58,60,62,86
25,26,48,71,86,7,46,50,93,100
